"date","state","previous_day_admission_influenza_confirmed","previous_day_admission_influenza_confirmed_coverage","previous_day_deaths_influenza","previous_day_deaths_influenza_coverage","previous_day_admission_adult_covid_confirmed","previous_day_admission_adult_covid_confirmed_coverage","previous_day_admission_pediatric_covid_confirmed","previous_day_admission_pediatric_covid_confirmed_coverage","deaths_covid","deaths_covid_coverage"
2020-09-28,"MT",NA,0,NA,0,30,67,4,65,1,65
2020-09-28,"NH",NA,0,NA,0,3,30,0,30,1,30
2020-09-28,"WA",NA,0,NA,0,20,100,0,78,2,95
2020-09-28,"FL",NA,0,NA,0,225,260,8,240,52,253
2020-09-28,"NY",0,1,0,1,220,175,7,144,9,152
2020-09-28,"AR",NA,0,NA,0,56,100,0,88,9,94
2020-09-28,"ME",0,1,0,1,0,38,0,33,0,36
2020-09-28,"SC",0,1,0,1,52,82,1,72,10,79
2020-09-29,"VI",NA,0,NA,0,0,2,0,2,0,2
2020-09-29,"AK",NA,0,NA,0,3,23,0,21,0,23
2020-09-29,"VT",NA,0,NA,0,0,17,0,16,0,16
2020-09-29,"NM",NA,0,NA,0,19,51,0,48,0,49
2020-09-29,"NC",NA,0,NA,0,104,127,7,118,22,119
2020-09-29,"KY",NA,0,NA,0,167,113,0,109,4,110
2020-09-29,"MI",0,1,0,1,82,153,0,139,6,133
2020-09-29,"OR",NA,0,NA,0,14,62,0,51,0,55
2020-09-29,"CO",NA,0,NA,0,31,100,0,90,2,95
2020-09-29,"MT",NA,0,NA,0,40,67,5,65,1,65
2020-09-29,"SC",0,1,0,1,51,82,0,72,18,79
2020-09-29,"FL",NA,0,NA,0,292,260,12,241,52,253
2020-09-29,"TN",0,1,0,1,115,132,4,126,11,127
2020-09-29,"ID",NA,0,NA,0,26,50,0,47,1,48
2020-09-29,"WA",NA,0,NA,0,19,100,0,79,3,95
2020-09-29,"LA",NA,0,NA,0,63,192,1,189,6,184
2020-09-29,"NV",0,56,0,56,30,60,1,58,2,58
2020-09-29,"HI",NA,0,NA,0,10,30,0,15,1,18
2020-09-29,"AL",NA,0,NA,0,113,113,0,111,10,110
2020-09-29,"ND",NA,0,NA,0,35,48,0,48,2,48
2020-09-29,"DE",NA,0,NA,0,10,14,0,10,1,11
2020-09-29,"WI",NA,0,NA,0,130,140,1,135,54,135
2020-09-29,"UT",NA,0,NA,0,26,55,3,46,0,51
2020-09-29,"CA",NA,0,NA,0,356,399,6,376,35,380
2020-09-29,"RI",NA,0,NA,0,3,15,0,14,1,14
2020-09-29,"ME",0,1,0,1,1,38,0,33,0,36
2020-09-29,"MS",NA,0,NA,0,58,101,1,77,10,95
2020-09-29,"OK",NA,0,NA,0,132,145,2,137,10,140
2020-09-29,"TX",NA,0,NA,0,437,565,8,557,41,559
2020-09-29,"IN",NA,0,NA,0,98,150,0,139,10,144
2020-09-29,"IL",0,1,0,1,108,194,1,156,13,183
2020-09-29,"NE",NA,0,NA,0,30,91,0,84,13,85
2020-09-29,"DC",NA,0,NA,0,13,14,0,13,2,12
2020-09-29,"NY",0,1,0,1,109,174,6,143,21,151
2020-09-29,"IA",NA,0,NA,0,63,123,0,121,9,121
2020-09-29,"WY",NA,0,NA,0,11,30,0,25,1,26
2020-09-29,"PR",NA,0,NA,0,23,66,0,65,7,65
2020-09-29,"AR",NA,0,NA,0,80,101,1,89,14,94
2020-09-29,"AZ",NA,0,NA,0,49,94,1,72,6,84
2020-09-29,"MO",NA,0,NA,0,157,139,1,133,18,135
2020-09-29,"OH",0,1,0,1,102,209,3,110,7,124
2020-09-29,"VA",NA,0,NA,0,60,100,3,96,22,97
2020-09-29,"MD",NA,0,NA,0,50,57,1,54,5,55
2020-09-29,"NJ",NA,0,NA,0,27,93,1,92,8,92
2020-09-29,"NH",NA,0,NA,0,2,30,0,30,0,30
2020-09-29,"KS",0,1,0,1,44,146,0,109,7,137
2020-09-29,"WV",NA,0,NA,0,20,63,0,59,3,59
2020-09-29,"CT",0,1,0,1,19,32,1,30,1,30
2020-09-29,"MN",NA,0,NA,0,55,129,1,128,8,128
2020-09-29,"PA",NA,0,NA,0,86,214,0,171,68,194
2020-09-29,"MA",NA,0,NA,0,35,102,1,101,1,101
2020-09-29,"SD",NA,0,NA,0,60,63,0,53,1,59
2020-09-29,"GA",NA,0,NA,0,357,161,5,153,13,151
2020-09-30,"VT",NA,0,NA,0,1,17,0,16,0,16
2020-09-30,"MT",NA,0,NA,0,48,67,16,65,5,65
2020-09-30,"HI",NA,0,NA,0,28,30,0,13,1,14
2020-09-30,"KS",0,1,0,1,55,147,0,110,9,138
2020-09-30,"ME",0,1,0,1,3,37,0,33,0,35
2020-09-30,"CT",0,1,0,1,19,32,0,30,2,30
2020-09-30,"PA",NA,0,NA,0,84,213,0,169,9,192
2020-09-30,"AR",NA,0,NA,0,72,103,1,95,12,96
2020-09-30,"NH",NA,0,NA,0,0,30,0,30,0,30
2020-09-30,"TN",0,1,0,1,130,132,3,126,7,127
2020-09-30,"WY",NA,0,NA,0,16,30,0,25,1,26
2020-09-30,"IN",NA,0,NA,0,75,150,0,139,10,144
2020-09-30,"VI",NA,0,NA,0,0,2,0,2,0,2
2020-09-30,"KY",NA,0,NA,0,152,113,0,109,2,110
2020-09-30,"GA",NA,0,NA,0,322,160,7,153,16,150
2020-09-30,"AK",NA,0,NA,0,5,23,0,21,2,23
2020-09-30,"NY",0,1,0,1,104,174,2,143,16,151
